a;b;Algorithm;Time
2;4;KR;0.001
2;4;KR;0.001
2;4;KR;0
2;6;KR;0.001
2;6;KR;0.001
2;6;KR;0.002
3;8;KR;0.02
3;8;KR;0.02
3;8;KR;0.02
3;11;KR;0.039
3;11;KR;0.043
3;11;KR;0.039
4;16;KR;0.269
4;16;KR;0.269
4;16;KR;0.273
5;23;KR;1.669
5;23;KR;1.671
5;23;KR;1.663
6;32;KR;7.052
6;32;KR;7.021
6;32;KR;7.145
7;45;KR;276.159
7;45;KR;307.253
