a;b;Algorithm;Time
3;3;KR;0.002
3;3;KR;0.002
3;3;KR;0.002
3;3;KR;0.002
3;3;KR;0.003
3;3;KR;0.002
4;4;KR;0.015
4;4;KR;0.014
4;4;KR;0.014
5;5;KR;0.061
5;5;KR;0.061
5;5;KR;0.061
6;6;KR;0.207
6;6;KR;0.206
6;6;KR;0.207
8;8;KR;1.26
8;8;KR;1.282
8;8;KR;1.3
10;10;KR;5.33
10;10;KR;5.314
10;10;KR;5.339
13;13;KR;311.313
13;13;KR;397.927
