Size;Algorithm;Time
32;GT Dyn;0
32;GT Dyn;0
32;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0.001
128;GT Dyn;0
128;GT Dyn;0
128;GT Dyn;0
256;GT Dyn;0.003
256;GT Dyn;0.001
256;GT Dyn;0.002
512;GT Dyn;0.006
512;GT Dyn;0.006
512;GT Dyn;0.006
1024;GT Dyn;0.026
1024;GT Dyn;0.025
1024;GT Dyn;0.026
2048;GT Dyn;0.102
2048;GT Dyn;0.103
2048;GT Dyn;0.103
4096;GT Dyn;0.441
4096;GT Dyn;0.437
