Size;Algorithm;Time
32;GT N3;0
32;GT N3;0
32;GT N3;0
64;GT N3;0
64;GT N3;0
64;GT N3;0
128;GT N3;0.001
128;GT N3;0
128;GT N3;0
256;GT N3;0.001
256;GT N3;0.001
256;GT N3;0.002
512;GT N3;0.005
512;GT N3;0.005
512;GT N3;0.005
1024;GT N3;0.021
1024;GT N3;0.022
1024;GT N3;0.022
2048;GT N3;0.088
2048;GT N3;0.086
2048;GT N3;0.088
4096;GT N3;0.4
4096;GT N3;0.398
