Size;Algorithm;Time
32;KR Mod;0.001
32;KR Mod;0
32;KR Mod;0
64;KR Mod;0.002
64;KR Mod;0.001
64;KR Mod;0.002
128;KR Mod;0.007
128;KR Mod;0.006
128;KR Mod;0.005
256;KR Mod;0.041
256;KR Mod;0.03
256;KR Mod;0.029
512;KR Mod;0.229
512;KR Mod;0.197
512;KR Mod;0.197
1024;KR Mod;0.807
1024;KR Mod;1.044
1024;KR Mod;0.696
2048;KR Mod;3.692
2048;KR Mod;4.439
2048;KR Mod;3.258
4096;KR Mod;23.013
4096;KR Mod;16.331
