a;b;Algorithm;Time
3;2;KR;0.00104575
3;2;KR;0.000867517
3;2;KR;0.000890838
4;2;KR;0.00320855
4;2;KR;0.00299767
4;2;KR;0.00287274
5;2;KR;0.00811948
5;2;KR;0.00795557
5;2;KR;0.00769605
7;3;KR;0.100432
7;3;KR;0.0998468
7;3;KR;0.0998375
9;3;KR;0.273502
9;3;KR;0.275039
9;3;KR;0.276508
12;3;KR;0.939044
12;3;KR;0.939053
12;3;KR;0.94245
16;4;KR;5.49602
16;4;KR;5.50124
16;4;KR;5.58008
21;5;KR;234.432
21;5;KR;218.419
21;5;KR;195.582
