Size;Algorithm;Time
32;GR;0.00369961
32;GR;0.00368828
32;GR;0.00358867
64;GR;0.017433
64;GR;0.0185697
64;GR;0.0186909
128;GR;0.111829
128;GR;0.110008
128;GR;0.107037
256;GR;0.69781
256;GR;0.67185
256;GR;0.669669
512;GR;5.25611
512;GR;5.19917
512;GR;5.13294
1024;GR;53.1655
1024;GR;53.4229
1024;GR;53.2971
2048;GR;537.639
