a;b;Algorithm;Time
2;4;KR1992M3RGR;9.69461e-005
2;4;KR1992M3RGR;5.09716e-005
2;4;KR1992M3RGR;4.99722e-005
2;6;KR1992M3RGR;7.69572e-005
2;6;KR1992M3RGR;5.83009e-005
2;6;KR1992M3RGR;5.33037e-005
3;8;KR1992M3RGR;0.000362798
3;8;KR1992M3RGR;0.000301832
3;8;KR1992M3RGR;0.000299833
3;11;KR1992M3RGR;0.000798556
3;11;KR1992M3RGR;0.000698944
3;11;KR1992M3RGR;0.000692282
4;16;KR1992M3RGR;0.00247929
4;16;KR1992M3RGR;0.00249095
4;16;KR1992M3RGR;0.00235436
5;23;KR1992M3RGR;0.0103206
5;23;KR1992M3RGR;0.00972759
5;23;KR1992M3RGR;0.00992548
6;32;KR1992M3RGR;0.0351558
6;32;KR1992M3RGR;0.0364077
6;32;KR1992M3RGR;0.0341197
7;45;KR1992M3RGR;0.114428
7;45;KR1992M3RGR;0.11024
7;45;KR1992M3RGR;0.106503
8;64;KR1992M3RGR;0.354829
8;64;KR1992M3RGR;0.350874
8;64;KR1992M3RGR;0.34488
10;91;KR1992M3RGR;1.48463
10;91;KR1992M3RGR;1.48132
10;91;KR1992M3RGR;1.51352
11;128;KR1992M3RGR;4.80263
11;128;KR1992M3RGR;4.77157
11;128;KR1992M3RGR;4.74026
13;181;KR1992M3RGR;28.2692
13;181;KR1992M3RGR;25.9337
13;181;KR1992M3RGR;26.827
16;256;KR1992M3RGR;120.362
16;256;KR1992M3RGR;120.279
16;256;KR1992M3RGR;122.51
