Size;Algorithm;Time
32;KR;0.0219548
32;KR;0.0151126
32;KR;0.0147711
64;KR;0.148591
64;KR;0.146036
64;KR;0.1463
128;KR;1.18975
128;KR;1.17602
128;KR;1.18164
256;KR;9.52522
256;KR;9.53014
256;KR;9.51787
