6;GT N3;1.16602e-005
6;GT N3;5.99668e-006
6;GT N3;6.32983e-006
10;GT N3;1.19934e-005
10;GT N3;1.46586e-005
10;GT N3;1.799e-005
18;GT N3;3.39812e-005
18;GT N3;3.29818e-005
18;GT N3;3.26486e-005
34;GT N3;0.000134592
34;GT N3;0.000138923
34;GT N3;0.000135258
66;GT N3;0.000595337
66;GT N3;0.000591673
66;GT N3;0.000588674
130;GT N3;0.00393416
130;GT N3;0.00394415
130;GT N3;0.00385353
258;GT N3;0.0256821
258;GT N3;0.0254403
258;GT N3;0.0256958
514;GT N3;0.198485
514;GT N3;0.207432
514;GT N3;0.204942
1026;GT N3;2.27441
1026;GT N3;2.28787
1026;GT N3;2.27359
2050;GT N3;19.4673
2050;GT N3;19.4004
2050;GT N3;19.4637
4098;GT N3;159.661
4098;GT N3;159.581
4098;GT N3;159.822
