6;KR Mod Dyn;7.22933e-005
6;KR Mod Dyn;3.03166e-005
6;KR Mod Dyn;2.69851e-005
10;KR Mod Dyn;0.000110605
10;KR Mod Dyn;6.99613e-005
10;KR Mod Dyn;7.26265e-005
18;KR Mod Dyn;0.000406775
18;KR Mod Dyn;0.000322821
18;KR Mod Dyn;0.00025386
34;KR Mod Dyn;0.00168207
34;KR Mod Dyn;0.00106075
34;KR Mod Dyn;0.0010894
66;KR Mod Dyn;0.00561289
66;KR Mod Dyn;0.00525742
66;KR Mod Dyn;0.0051155
130;KR Mod Dyn;0.0286172
130;KR Mod Dyn;0.0275128
130;KR Mod Dyn;0.0288001
258;KR Mod Dyn;0.163889
258;KR Mod Dyn;0.154994
258;KR Mod Dyn;0.150058
514;KR Mod Dyn;1.1525
514;KR Mod Dyn;1.0608
514;KR Mod Dyn;1.0638
1026;KR Mod Dyn;11.4235
1026;KR Mod Dyn;11.2906
1026;KR Mod Dyn;11.2458
2050;KR Mod Dyn;103.522
2050;KR Mod Dyn;102.949
2050;KR Mod Dyn;102.809
