6;Dinic;1.3326e-005
6;Dinic;1.13271e-005
6;Dinic;9.66132e-006
10;Dinic;2.19878e-005
10;Dinic;2.33204e-005
10;Dinic;2.33204e-005
18;Dinic;8.89508e-005
18;Dinic;8.56193e-005
18;Dinic;8.46198e-005
34;Dinic;0.000581678
34;Dinic;0.000592672
34;Dinic;0.000573683
66;Dinic;0.00494893
66;Dinic;0.004821
66;Dinic;0.00488197
130;Dinic;0.0521815
130;Dinic;0.0516817
130;Dinic;0.0514565
258;Dinic;0.658508
258;Dinic;0.66452
258;Dinic;0.654972
514;Dinic;8.70688
514;Dinic;8.58157
514;Dinic;8.65698
1026;Dinic;127.64
1026;Dinic;127.957
1026;Dinic;127.996
