6;KR;0.000159912
6;KR;0.000124265
6;KR;0.000101944
10;KR;0.00052471
10;KR;0.000488396
10;KR;0.000522044
18;KR;0.00323221
18;KR;0.00326053
18;KR;0.00441722
34;KR;0.0270287
34;KR;0.0287028
34;KR;0.0263934
66;KR;0.240914
66;KR;0.236689
66;KR;0.231747
130;KR;1.8152
130;KR;1.76093
130;KR;1.75148
258;KR;15.4335
258;KR;15.3195
258;KR;15.5248
