Size;Algorithm;Time
32;KR1992M3RGR;0.00061066
32;KR1992M3RGR;0.000392781
32;KR1992M3RGR;0.000382454
64;KR1992M3RGR;0.00205552
64;KR1992M3RGR;0.00158712
64;KR1992M3RGR;0.00177368
128;KR1992M3RGR;0.0105934
128;KR1992M3RGR;0.00750049
128;KR1992M3RGR;0.00793192
256;KR1992M3RGR;0.047418
256;KR1992M3RGR;0.0380325
256;KR1992M3RGR;0.0384386
512;KR1992M3RGR;0.303766
512;KR1992M3RGR;0.251539
512;KR1992M3RGR;0.249992
1024;KR1992M3RGR;1.09273
1024;KR1992M3RGR;0.993008
1024;KR1992M3RGR;0.993448
2048;KR1992M3RGR;5.39318
2048;KR1992M3RGR;4.90006
2048;KR1992M3RGR;4.90254
4096;KR1992M3RGR;22.8438
4096;KR1992M3RGR;20.5675
4096;KR1992M3RGR;20.6839
8192;KR1992M3RGR;408.459
