File;Algorithm;Time
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba1.max;GTGRE2;0.395451
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba1.max;GTGRE2;0.396946
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba1.max;GTGRE2;0.402383
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba13.max;GTGRE2;0.0105505
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba13.max;GTGRE2;0.0108493
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba13.max;GTGRE2;0.0105515
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth17.max;GTGRE2;0.177905
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth17.max;GTGRE2;0.177513
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-sawtooth\KZ2-sawtooth17.max;GTGRE2;0.178288
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus19.max;GTGRE2;0.179443
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus19.max;GTGRE2;0.184226
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\KZ2-venus\KZ2-venus19.max;GTGRE2;0.179921
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus7.max;GTGRE2;0.921618
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus7.max;GTGRE2;0.915724
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus7.max;GTGRE2;0.923173
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth8.max;GTGRE2;0.727447
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth8.max;GTGRE2;0.728889
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth8.max;GTGRE2;0.730412
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus5.max;GTGRE2;0.840035
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus5.max;GTGRE2;0.827712
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus5.max;GTGRE2;0.841922
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth14.max;GTGRE2;0.683855
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth14.max;GTGRE2;0.683864
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth14.max;GTGRE2;0.683259
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus12.max;GTGRE2;0.821572
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus12.max;GTGRE2;0.809593
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus12.max;GTGRE2;0.834073
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus11.max;GTGRE2;0.742251
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus11.max;GTGRE2;0.749288
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus11.max;GTGRE2;0.729773
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus13.max;GTGRE2;0.706704
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus13.max;GTGRE2;0.696298
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus13.max;GTGRE2;0.705237
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus8.max;GTGRE2;0.875671
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus8.max;GTGRE2;0.905793
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus8.max;GTGRE2;0.875618
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth16.max;GTGRE2;0.93203
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth16.max;GTGRE2;0.936726
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth16.max;GTGRE2;0.932701
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus10.max;GTGRE2;0.945133
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus10.max;GTGRE2;0.964817
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus10.max;GTGRE2;0.943315
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth12.max;GTGRE2;0.727463
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth12.max;GTGRE2;0.738561
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth12.max;GTGRE2;0.727987
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth11.max;GTGRE2;0.610639
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth11.max;GTGRE2;0.610256
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-sawtooth\BVZ-sawtooth11.max;GTGRE2;0.609453
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus9.max;GTGRE2;0.919096
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus9.max;GTGRE2;0.900621
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus9.max;GTGRE2;0.918227
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus4.max;GTGRE2;0.59676
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus4.max;GTGRE2;0.606431
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-venus\BVZ-venus4.max;GTGRE2;0.594625
