Size;Algorithm;Time
32;KR1992RGR;0.014368
32;KR1992RGR;0.0139536
32;KR1992RGR;0.0140542
64;KR1992RGR;0.148553
64;KR1992RGR;0.147138
64;KR1992RGR;0.14791
128;KR1992RGR;1.20054
128;KR1992RGR;1.20139
128;KR1992RGR;1.17457
256;KR1992RGR;10.145
256;KR1992RGR;9.54286
256;KR1992RGR;9.51863
