a;b;Algorithm;Time
2;4;KR1992M3RGR;0.00013326
2;4;KR1992M3RGR;0.00010261
2;4;KR1992M3RGR;8.82845e-005
2;6;KR1992M3RGR;0.000116269
2;6;KR1992M3RGR;0.000165575
2;6;KR1992M3RGR;0.000108273
3;8;KR1992M3RGR;0.000820546
3;8;KR1992M3RGR;0.000586675
3;8;KR1992M3RGR;0.000593338
3;11;KR1992M3RGR;0.00142421
3;11;KR1992M3RGR;0.00128162
3;11;KR1992M3RGR;0.00129595
4;16;KR1992M3RGR;0.00532172
4;16;KR1992M3RGR;0.00505487
4;16;KR1992M3RGR;0.00453816
5;23;KR1992M3RGR;0.0190598
5;23;KR1992M3RGR;0.00958203
5;23;KR1992M3RGR;0.00953406
6;32;KR1992M3RGR;0.0395521
6;32;KR1992M3RGR;0.0357316
6;32;KR1992M3RGR;0.0344386
7;45;KR1992M3RGR;0.109577
7;45;KR1992M3RGR;0.108489
7;45;KR1992M3RGR;0.107239
8;64;KR1992M3RGR;0.334644
8;64;KR1992M3RGR;0.33787
8;64;KR1992M3RGR;0.335793
10;91;KR1992M3RGR;1.50826
10;91;KR1992M3RGR;1.46178
10;91;KR1992M3RGR;1.45671
11;128;KR1992M3RGR;4.81284
11;128;KR1992M3RGR;4.71357
11;128;KR1992M3RGR;4.70653
13;181;KR1992M3RGR;27.7275
13;181;KR1992M3RGR;27.4751
13;181;KR1992M3RGR;27.5314
16;256;KR1992M3RGR;120.475
16;256;KR1992M3RGR;119.702
16;256;KR1992M3RGR;119.778
