Size;Algorithm;Time
32;GT N3;0
32;GT N3;0
32;GT N3;0
64;GT N3;0.001
64;GT N3;0.001
64;GT N3;0.001
128;GT N3;0.001
128;GT N3;0.001
128;GT N3;0.002
256;GT N3;0.058
256;GT N3;0.042
256;GT N3;0.042
512;GT N3;0.5
512;GT N3;0.497
512;GT N3;0.497
1024;GT N3;1.965
1024;GT N3;1.961
1024;GT N3;1.958
2048;GT N3;39.557
2048;GT N3;39.557
2048;GT N3;39.697
4096;GT N3;202.225
4096;GT N3;201.945
4096;GT N3;202.759
