Size;Algorithm;Time
32;EK;0
32;EK;0
32;EK;0
64;EK;0.001
64;EK;0.001
64;EK;0.001
128;EK;0.004
128;EK;0.004
128;EK;0.004
256;EK;0.033
256;EK;0.033
256;EK;0.033
512;EK;0.288
512;EK;0.276
512;EK;0.279
1024;EK;4.062
1024;EK;4.123
1024;EK;4.065
2048;EK;33.559
2048;EK;33.541
2048;EK;33.595
4096;EK;274.447
4096;EK;275.455
4096;EK;275.617
