Size;Algorithm;Time
32;GT Dyn;0.001
32;GT Dyn;0.001
32;GT Dyn;0
64;GT Dyn;0.002
64;GT Dyn;0.002
64;GT Dyn;0.002
128;GT Dyn;0.003
128;GT Dyn;0.004
128;GT Dyn;0.004
256;GT Dyn;0.097
256;GT Dyn;0.097
256;GT Dyn;0.098
512;GT Dyn;1.116
512;GT Dyn;1.109
512;GT Dyn;1.117
1024;GT Dyn;4.346
1024;GT Dyn;4.351
1024;GT Dyn;4.336
2048;GT Dyn;70.003
2048;GT Dyn;69.941
2048;GT Dyn;68.479
4096;GT Dyn;380.511
4096;GT Dyn;380.508
4096;GT Dyn;380.346
