a;b;Algorithm;Time
3;2;KR1992RGR;0.00200021
4;2;KR1992RGR;0.0060726
5;2;KR1992RGR;0.0152788
7;3;KR1992RGR;0.103695
9;3;KR1992RGR;0.27836
12;3;KR1992RGR;0.967576
16;4;KR1992RGR;5.66633
21;5;KR1992RGR;187.98
