256;GTGRE2;8.66187e-005
256;GTGRE2;7.26265e-005
256;GTGRE2;7.56248e-005
512;GTGRE2;0.000366131
512;GTGRE2;0.000356803
512;GTGRE2;0.000369129
1024;GTGRE2;0.00102343
1024;GTGRE2;0.00101411
1024;GTGRE2;0.00105975
2048;GTGRE2;0.00225209
2048;GTGRE2;0.00225075
2048;GTGRE2;0.00225009
4096;GTGRE2;0.00716504
4096;GTGRE2;0.00677125
4096;GTGRE2;0.0062712
8192;GTGRE2;0.0191051
8192;GTGRE2;0.0188506
8192;GTGRE2;0.0194826
16384;GTGRE2;0.0293471
16384;GTGRE2;0.0293528
16384;GTGRE2;0.0288131
32768;GTGRE2;0.0716264
32768;GTGRE2;0.071737
32768;GTGRE2;0.071765
65536;GTGRE2;0.278166
65536;GTGRE2;0.279869
65536;GTGRE2;0.278253
131072;GTGRE2;0.931915
131072;GTGRE2;0.930101
131072;GTGRE2;0.9315
262144;GTGRE2;1.68236
262144;GTGRE2;1.69279
262144;GTGRE2;1.6925
524288;GTGRE2;7.36755
524288;GTGRE2;7.40393
524288;GTGRE2;7.3814
1048576;GTGRE2;11.6993
1048576;GTGRE2;11.7466
1048576;GTGRE2;11.7438
