256;GTDGRE2;0.000755582
256;GTDGRE2;0.000672295
256;GTDGRE2;0.000674294
512;GTDGRE2;0.00175403
512;GTDGRE2;0.00161411
512;GTDGRE2;0.00161644
1024;GTDGRE2;0.00414337
1024;GTDGRE2;0.00382355
1024;GTDGRE2;0.00384221
2048;GTDGRE2;0.00826209
2048;GTDGRE2;0.00774738
2048;GTDGRE2;0.00775004
4096;GTDGRE2;0.0246404
4096;GTDGRE2;0.0232618
4096;GTDGRE2;0.0232728
8192;GTDGRE2;0.0620164
8192;GTDGRE2;0.0600175
8192;GTDGRE2;0.0597939
16384;GTDGRE2;0.149141
16384;GTDGRE2;0.14499
16384;GTDGRE2;0.145165
32768;GTDGRE2;0.455108
32768;GTDGRE2;0.445738
32768;GTDGRE2;0.447042
65536;GTDGRE2;0.909189
65536;GTDGRE2;0.870995
65536;GTDGRE2;0.874341
131072;GTDGRE2;2.65331
131072;GTDGRE2;2.58934
131072;GTDGRE2;2.58483
262144;GTDGRE2;9.06336
262144;GTDGRE2;8.97771
262144;GTDGRE2;8.92825
524288;GTDGRE2;25.6358
524288;GTDGRE2;25.5133
524288;GTDGRE2;25.4732
1048576;GTDGRE2;80.8773
1048576;GTDGRE2;80.7937
1048576;GTDGRE2;80.726
