6;KRLMGRE2;6.09663e-005
6;KRLMGRE2;3.29818e-005
6;KRLMGRE2;2.8984e-005
10;KRLMGRE2;7.56248e-005
10;KRLMGRE2;6.2632e-005
10;KRLMGRE2;6.36315e-005
18;KRLMGRE2;0.000286508
18;KRLMGRE2;0.000244531
18;KRLMGRE2;0.000235203
34;KRLMGRE2;0.00139889
34;KRLMGRE2;0.00124898
34;KRLMGRE2;0.00120966
66;KRLMGRE2;0.0069968
66;KRLMGRE2;0.00666631
66;KRLMGRE2;0.00664566
130;KRLMGRE2;0.0375029
130;KRLMGRE2;0.0358775
130;KRLMGRE2;0.036089
258;KRLMGRE2;0.232366
258;KRLMGRE2;0.226385
258;KRLMGRE2;0.226328
514;KRLMGRE2;2.17213
514;KRLMGRE2;2.16301
514;KRLMGRE2;2.15352
1026;KRLMGRE2;22.4881
1026;KRLMGRE2;22.4969
1026;KRLMGRE2;22.409
2050;KRLMGRE2;194.855
2050;KRLMGRE2;194.417
2050;KRLMGRE2;194.423
