Size;Algorithm;Time
32;GT Dyn;0.000714938
32;GT Dyn;0.000527708
32;GT Dyn;0.000529041
64;GT Dyn;0.00382055
64;GT Dyn;0.00323588
64;GT Dyn;0.0031909
128;GT Dyn;0.0254749
128;GT Dyn;0.0230722
128;GT Dyn;0.0231152
256;GT Dyn;0.191226
256;GT Dyn;0.181973
256;GT Dyn;0.181907
512;GT Dyn;1.53291
512;GT Dyn;1.49332
512;GT Dyn;1.48696
1024;GT Dyn;12.6026
1024;GT Dyn;12.4781
1024;GT Dyn;12.4639
2048;GT Dyn;98.4847
2048;GT Dyn;97.7166
2048;GT Dyn;98.0833
