256;GTDGRE2;0.000524043
256;GTDGRE2;0.000448085
256;GTDGRE2;0.00044642
512;GTDGRE2;0.00164609
512;GTDGRE2;0.0015055
512;GTDGRE2;0.00151383
1024;GTDGRE2;0.00424598
1024;GTDGRE2;0.0039678
1024;GTDGRE2;0.00396514
2048;GTDGRE2;0.010264
2048;GTDGRE2;0.00985222
2048;GTDGRE2;0.00969763
4096;GTDGRE2;0.02473
4096;GTDGRE2;0.0234014
4096;GTDGRE2;0.0278842
8192;GTDGRE2;0.0534084
8192;GTDGRE2;0.0513809
8192;GTDGRE2;0.0521198
16384;GTDGRE2;0.0811101
16384;GTDGRE2;0.0772746
16384;GTDGRE2;0.0763761
32768;GTDGRE2;0.168745
32768;GTDGRE2;0.159557
32768;GTDGRE2;0.16007
65536;GTDGRE2;0.928172
65536;GTDGRE2;0.889476
65536;GTDGRE2;0.888146
131072;GTDGRE2;2.80406
131072;GTDGRE2;2.73493
131072;GTDGRE2;2.74381
262144;GTDGRE2;3.43263
262144;GTDGRE2;3.29978
262144;GTDGRE2;3.31176
524288;GTDGRE2;18.4909
524288;GTDGRE2;18.2707
524288;GTDGRE2;18.2811
1048576;GTDGRE2;20.4352
1048576;GTDGRE2;20.1048
1048576;GTDGRE2;20.0901
