Size;Algorithm;Time
32;KR Mod;0.018
32;KR Mod;0.002
32;KR Mod;0.002
64;KR Mod;0.024
64;KR Mod;0.023
64;KR Mod;0.014
128;KR Mod;0.149
128;KR Mod;0.145
128;KR Mod;0.138
256;KR Mod;2.517
256;KR Mod;2.046
256;KR Mod;2.006
512;KR Mod;36.372
512;KR Mod;36.392
512;KR Mod;36.353
1024;KR Mod;354.879
1024;KR Mod;346.039
