Size;Algorithm;Time
32;GR;0.005
32;GR;0.004
32;GR;0.004
64;GR;0.02
64;GR;0.02
64;GR;0.019
128;GR;0.119
128;GR;0.119
128;GR;0.119
256;GR;0.785
256;GR;0.771
256;GR;0.771
512;GR;6.099
512;GR;6.339
512;GR;6.304
1024;GR;59.325
1024;GR;59.303
1024;GR;61.004
2048;GR;550.727
