Size;Algorithm;Time
32;GT Dyn;0
32;GT Dyn;0.001
32;GT Dyn;0
64;GT Dyn;0.003
64;GT Dyn;0.003
64;GT Dyn;0.003
128;GT Dyn;0.03
128;GT Dyn;0.029
128;GT Dyn;0.031
256;GT Dyn;0.174
256;GT Dyn;0.174
256;GT Dyn;0.175
512;GT Dyn;1.426
512;GT Dyn;1.419
512;GT Dyn;1.436
1024;GT Dyn;12.273
1024;GT Dyn;12.267
1024;GT Dyn;12.259
2048;GT Dyn;96.044
2048;GT Dyn;96.99
2048;GT Dyn;96.582
