Size;Algorithm;Time
32;Dinic;0
32;Dinic;0
32;Dinic;0
64;Dinic;0
64;Dinic;0
64;Dinic;0
128;Dinic;0.001
128;Dinic;0
128;Dinic;0.001
256;Dinic;0.006
256;Dinic;0.006
256;Dinic;0.006
512;Dinic;0.043
512;Dinic;0.042
512;Dinic;0.043
1024;Dinic;0.467
1024;Dinic;0.469
1024;Dinic;0.468
2048;Dinic;4.556
2048;Dinic;4.561
2048;Dinic;4.57
4096;Dinic;38.84
4096;Dinic;38.671
