256;GT Dyn;0.0291465
256;GT Dyn;0.0290778
256;GT Dyn;0.0291345
512;GT Dyn;0.0481845
512;GT Dyn;0.0484887
512;GT Dyn;0.0482038
1024;GT Dyn;0.367162
1024;GT Dyn;0.368102
1024;GT Dyn;0.369722
2048;GT Dyn;0.746917
2048;GT Dyn;0.749183
2048;GT Dyn;0.749965
4096;GT Dyn;4.89358
4096;GT Dyn;4.85264
4096;GT Dyn;4.85049
8192;GT Dyn;9.60423
8192;GT Dyn;9.62003
8192;GT Dyn;9.5967
16384;GT Dyn;150.549
16384;GT Dyn;151.559
16384;GT Dyn;151.087
