a;b;Algorithm;Time
3;3;KR1992M3RGR;0.000141255
3;3;KR1992M3RGR;8.49527e-005
3;3;KR1992M3RGR;8.82842e-005
3;3;KR1992M3RGR;0.000105275
3;3;KR1992M3RGR;8.76179e-005
3;3;KR1992M3RGR;8.59522e-005
4;4;KR1992M3RGR;0.000431427
4;4;KR1992M3RGR;0.000382787
4;4;KR1992M3RGR;0.000375791
5;5;KR1992M3RGR;0.000884175
5;5;KR1992M3RGR;0.000782565
5;5;KR1992M3RGR;0.000800888
6;6;KR1992M3RGR;0.00193692
6;6;KR1992M3RGR;0.00183798
6;6;KR1992M3RGR;0.00178401
8;8;KR1992M3RGR;0.0342283
8;8;KR1992M3RGR;0.0334044
8;8;KR1992M3RGR;0.0333285
10;10;KR1992M3RGR;0.275249
10;10;KR1992M3RGR;0.273664
10;10;KR1992M3RGR;0.273552
13;13;KR1992M3RGR;0.212757
13;13;KR1992M3RGR;0.213117
13;13;KR1992M3RGR;0.21243
16;16;KR1992M3RGR;0.847907
16;16;KR1992M3RGR;0.844867
16;16;KR1992M3RGR;0.846605
20;20;KR1992M3RGR;1.76643
20;20;KR1992M3RGR;1.75958
20;20;KR1992M3RGR;1.76118
25;25;KR1992M3RGR;116.739
25;25;KR1992M3RGR;119.348
25;25;KR1992M3RGR;119.149
32;32;KR1992M3RGR;362.818
