6;GT Dyn;2.16546e-005
6;GT Dyn;6.99611e-006
6;GT Dyn;7.99555e-006
10;GT Dyn;1.99889e-005
10;GT Dyn;1.5658e-005
10;GT Dyn;1.86563e-005
18;GT Dyn;5.56357e-005
18;GT Dyn;5.43031e-005
18;GT Dyn;5.56357e-005
34;GT Dyn;0.000290172
34;GT Dyn;0.000294503
34;GT Dyn;0.000291838
66;GT Dyn;0.00169606
66;GT Dyn;0.00171704
66;GT Dyn;0.00170205
130;GT Dyn;0.0103722
130;GT Dyn;0.0103739
130;GT Dyn;0.0105341
258;GT Dyn;0.070628
258;GT Dyn;0.0769852
258;GT Dyn;0.0707363
514;GT Dyn;0.522655
514;GT Dyn;0.490518
514;GT Dyn;0.491748
1026;GT Dyn;3.47876
1026;GT Dyn;3.47126
1026;GT Dyn;3.46695
2050;GT Dyn;23.9575
2050;GT Dyn;23.9339
2050;GT Dyn;23.989
4098;GT Dyn;196.989
4098;GT Dyn;197.252
4098;GT Dyn;197.815
