256;KR;0.387073
256;KR;0.390944
256;KR;0.388941
512;KR;1.68069
512;KR;1.69121
512;KR;1.69206
1024;KR;5.87984
1024;KR;5.93209
1024;KR;5.93772
2048;KR;129.822
2048;KR;145.716
2048;KR;124.845
