6;GTDGR;2.83176e-005
6;GTDGR;8.3287e-006
6;GTDGR;1.03276e-005
10;GTDGR;3.63131e-005
10;GTDGR;1.89894e-005
10;GTDGR;1.86563e-005
18;GTDGR;6.49639e-005
18;GTDGR;6.46307e-005
18;GTDGR;6.32981e-005
34;GTDGR;0.000339811
34;GTDGR;0.000330483
34;GTDGR;0.000328817
66;GTDGR;0.00234769
66;GTDGR;0.00236535
66;GTDGR;0.00234636
130;GTDGR;0.0231321
130;GTDGR;0.0230442
130;GTDGR;0.0230342
258;GTDGR;0.143972
258;GTDGR;0.144766
258;GTDGR;0.144153
514;GTDGR;1.55274
514;GTDGR;1.53631
514;GTDGR;1.529
1026;GTDGR;20.7602
1026;GTDGR;20.8369
1026;GTDGR;20.8328
2050;GTDGR;178.11
2050;GTDGR;178.822
2050;GTDGR;179.064
