256;Dinic;0.00148417
256;Dinic;0.00146052
256;Dinic;0.00147218
512;Dinic;0.00745985
512;Dinic;0.00752182
512;Dinic;0.00743686
1024;Dinic;0.0286461
1024;Dinic;0.0284165
1024;Dinic;0.0283336
2048;Dinic;0.108926
2048;Dinic;0.108959
2048;Dinic;0.109413
4096;Dinic;0.506351
4096;Dinic;0.50542
4096;Dinic;0.507025
8192;Dinic;2.15902
8192;Dinic;2.16548
8192;Dinic;2.16782
16384;Dinic;8.70036
16384;Dinic;8.69332
16384;Dinic;8.69211
32768;Dinic;43.4363
32768;Dinic;43.1295
32768;Dinic;43.0052
65536;Dinic;313.163
65536;Dinic;311.184
