256;GR;0.00994247
256;GR;0.00980721
256;GR;0.00990349
512;GR;0.0429308
512;GR;0.0432339
512;GR;0.0430451
1024;GR;0.16451
1024;GR;0.163543
1024;GR;0.163222
2048;GR;0.464272
2048;GR;0.460809
2048;GR;0.460932
4096;GR;2.40964
4096;GR;2.41168
4096;GR;2.41237
8192;GR;8.0636
8192;GR;7.98481
8192;GR;8.03478
16384;GR;26.6894
16384;GR;26.8762
16384;GR;26.7782
32768;GR;117.01
32768;GR;117.882
32768;GR;117.387
65536;GR;370.412
