a;b;Algorithm;Time
3;2;GTDRGR;5.56359e-005
3;2;GTDRGR;3.76458e-005
3;2;GTDRGR;3.89784e-005
4;2;GTDRGR;7.79569e-005
4;2;GTDRGR;7.56248e-005
4;2;GTDRGR;7.69574e-005
5;2;GTDRGR;0.000160911
5;2;GTDRGR;0.000164909
5;2;GTDRGR;0.000160911
7;3;GTDRGR;0.00625687
7;3;GTDRGR;0.00629718
7;3;GTDRGR;0.00619491
9;3;GTDRGR;0.00169839
9;3;GTDRGR;0.0016894
9;3;GTDRGR;0.00169939
12;3;GTDRGR;0.0034924
12;3;GTDRGR;0.00348274
12;3;GTDRGR;0.00350539
16;4;GTDRGR;0.0138807
16;4;GTDRGR;0.0136984
16;4;GTDRGR;0.0136631
21;5;GTDRGR;0.0315825
21;5;GTDRGR;0.0316448
21;5;GTDRGR;0.0316865
28;5;GTDRGR;0.0934646
28;5;GTDRGR;0.093449
28;5;GTDRGR;0.0934966
37;6;GTDRGR;0.277097
37;6;GTDRGR;0.276065
37;6;GTDRGR;0.277581
49;7;GTDRGR;0.671053
49;7;GTDRGR;0.671936
49;7;GTDRGR;0.669745
64;8;GTDRGR;3.0311
64;8;GTDRGR;2.99791
64;8;GTDRGR;3.01315
84;9;GTDRGR;10.2365
84;9;GTDRGR;10.2077
84;9;GTDRGR;10.2162
111;11;GTDRGR;36.964
111;11;GTDRGR;36.8691
111;11;GTDRGR;37.0531
147;12;GTDRGR;133.409
147;12;GTDRGR;133.845
147;12;GTDRGR;133.843
