a;b;Algorithm;Time
3;2;GTDGR;0.000104276
3;2;GTDGR;7.12939e-005
3;2;GTDGR;6.76292e-005
4;2;GTDGR;0.000129262
4;2;GTDGR;0.000130594
4;2;GTDGR;0.000129595
5;2;GTDGR;0.000287841
5;2;GTDGR;0.000293171
5;2;GTDGR;0.000289173
7;3;GTDGR;0.00226341
7;3;GTDGR;0.00223909
7;3;GTDGR;0.00225608
9;3;GTDGR;0.00538369
9;3;GTDGR;0.00545765
9;3;GTDGR;0.00554093
12;3;GTDGR;0.0100171
12;3;GTDGR;0.00998514
12;3;GTDGR;0.010262
16;4;GTDGR;0.0598615
16;4;GTDGR;0.0596733
16;4;GTDGR;0.05956
21;5;GTDGR;0.295679
21;5;GTDGR;0.296451
21;5;GTDGR;0.295905
28;5;GTDGR;0.9664
28;5;GTDGR;0.966865
28;5;GTDGR;0.967333
37;6;GTDGR;4.62163
37;6;GTDGR;4.62475
37;6;GTDGR;4.6292
49;7;GTDGR;22.337
49;7;GTDGR;22.2484
49;7;GTDGR;22.2358
64;8;GTDGR;136.864
64;8;GTDGR;136.64
64;8;GTDGR;137.49
