Size;Algorithm;Time
32;KR Mod Dyn;0.00319756
32;KR Mod Dyn;0.00199223
32;KR Mod Dyn;0.00197824
64;KR Mod Dyn;0.0188186
64;KR Mod Dyn;0.018081
64;KR Mod Dyn;0.0181889
128;KR Mod Dyn;0.168328
128;KR Mod Dyn;0.164305
128;KR Mod Dyn;0.166128
256;KR Mod Dyn;1.83822
256;KR Mod Dyn;1.71615
256;KR Mod Dyn;1.71258
512;KR Mod Dyn;33.1002
512;KR Mod Dyn;33.0763
512;KR Mod Dyn;32.893
1024;KR Mod Dyn;296.965
1024;KR Mod Dyn;297.792
