256;GTDGR;0.00305065
256;GTDGR;0.00310028
256;GTDGR;0.00301833
512;GTDGR;0.0189878
512;GTDGR;0.016941
512;GTDGR;0.0169653
1024;GTDGR;0.0609916
1024;GTDGR;0.0596796
1024;GTDGR;0.059574
2048;GTDGR;0.193948
2048;GTDGR;0.194541
2048;GTDGR;0.194262
4096;GTDGR;0.710325
4096;GTDGR;0.71032
4096;GTDGR;0.707411
8192;GTDGR;2.56791
8192;GTDGR;2.56277
8192;GTDGR;2.55871
16384;GTDGR;7.81031
16384;GTDGR;7.76094
16384;GTDGR;7.95383
32768;GTDGR;40.72
32768;GTDGR;40.4874
32768;GTDGR;40.9019
65536;GTDGR;262.707
65536;GTDGR;264.178
65536;GTDGR;263.967
131072;GTDGR;1026.9
131072;GTDGR;1029
