;EK;0.002
;EK;0.002
;EK;0.002
;EK;EK;0.014
;EK;EK;0.014
;EK;EK;0.015
;EK;EK;EK;0.068
;EK;EK;EK;0.065
;EK;EK;EK;0.066
;EK;EK;EK;EK;0.316
;EK;EK;EK;EK;0.306
;EK;EK;EK;EK;0.333
;EK;EK;EK;EK;EK;1.292
;EK;EK;EK;EK;EK;1.274
;EK;EK;EK;EK;EK;1.277
;EK;EK;EK;EK;EK;EK;5.024
;EK;EK;EK;EK;EK;EK;5.111
;EK;EK;EK;EK;EK;EK;5.104
;EK;EK;EK;EK;EK;EK;EK;17.238
;EK;EK;EK;EK;EK;EK;EK;16.73
;EK;EK;EK;EK;EK;EK;EK;16.209
;EK;EK;EK;EK;EK;EK;EK;EK;92.113
;EK;EK;EK;EK;EK;EK;EK;EK;92.208
;EK;EK;EK;EK;EK;EK;EK;EK;92.065
;EK;EK;EK;EK;EK;EK;EK;EK;EK;385.386
