Size;Algorithm;Time
18;KR;0.001
18;KR;0.001
18;KR;0.001
34;KR;0.004
34;KR;0.004
34;KR;0.004
66;KR;0.016
66;KR;0.013
66;KR;0.013
130;KR;0.067
130;KR;0.058
130;KR;0.065
258;KR;0.22
258;KR;0.207
258;KR;0.197
514;KR;0.798
514;KR;0.809
514;KR;0.79
1026;KR;3.129
1026;KR;3.137
1026;KR;3.218
2050;KR;13.748
2050;KR;12.594
2050;KR;12.949
