6;GTDGRE2;3.96447e-005
6;GTDGRE2;1.26597e-005
6;GTDGRE2;1.19934e-005
10;GTDGRE2;3.7979e-005
10;GTDGRE2;4.0311e-005
10;GTDGRE2;2.79845e-005
18;GTDGRE2;0.000127929
18;GTDGRE2;0.000104942
18;GTDGRE2;0.000104609
34;GTDGRE2;0.000674627
34;GTDGRE2;0.000594005
34;GTDGRE2;0.000591339
66;GTDGRE2;0.00421667
66;GTDGRE2;0.00386053
66;GTDGRE2;0.00381389
130;GTDGRE2;0.0418065
130;GTDGRE2;0.0402441
130;GTDGRE2;0.0401411
258;GTDGRE2;0.342048
258;GTDGRE2;0.342176
258;GTDGRE2;0.341489
514;GTDGRE2;4.02323
514;GTDGRE2;4.1067
514;GTDGRE2;4.19508
1026;GTDGRE2;72.7365
1026;GTDGRE2;73.4625
1026;GTDGRE2;73.8863
