256;GTDGR;0.00311894
256;GTDGR;0.00301167
256;GTDGR;0.00302599
512;GTDGR;0.0167251
512;GTDGR;0.0167717
512;GTDGR;0.0169113
1024;GTDGR;0.0606741
1024;GTDGR;0.0603086
1024;GTDGR;0.0599878
2048;GTDGR;0.194441
2048;GTDGR;0.194633
2048;GTDGR;0.194176
4096;GTDGR;0.707848
4096;GTDGR;0.706722
4096;GTDGR;0.707418
8192;GTDGR;2.55469
8192;GTDGR;2.54831
8192;GTDGR;2.55341
16384;GTDGR;7.7834
16384;GTDGR;7.80315
16384;GTDGR;7.80218
32768;GTDGR;40.3144
32768;GTDGR;40.6027
32768;GTDGR;40.6934
65536;GTDGR;260.618
65536;GTDGR;261.146
