Size;Algorithm;Time
32;KR Mod Dyn;0.00216647
32;KR Mod Dyn;0.00194159
32;KR Mod Dyn;0.00193426
64;KR Mod Dyn;0.0182412
64;KR Mod Dyn;0.0176026
64;KR Mod Dyn;0.0177242
128;KR Mod Dyn;0.161385
128;KR Mod Dyn;0.159452
128;KR Mod Dyn;0.159913
256;KR Mod Dyn;1.80185
256;KR Mod Dyn;1.87558
256;KR Mod Dyn;1.79478
512;KR Mod Dyn;33.3089
512;KR Mod Dyn;33.4083
512;KR Mod Dyn;33.4121
1024;KR Mod Dyn;298.272
1024;KR Mod Dyn;298.963
