File;Algorithm;Time
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba4.max;GTN3RGR;277.106
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba4.max;GTN3RGR;275.571
D:\Users\Beier\Documents\MasterThesis\Graphs\ComputerVision\BVZ-tsukuba\BVZ-tsukuba4.max;GTN3RGR;276.025
