6;GTN3RGR;2.43198e-005
6;GTN3RGR;6.32981e-006
6;GTN3RGR;5.66352e-006
10;GTN3RGR;1.5658e-005
10;GTN3RGR;1.43254e-005
10;GTN3RGR;1.33259e-005
18;GTN3RGR;5.06385e-005
18;GTN3RGR;4.86396e-005
18;GTN3RGR;4.83065e-005
34;GTN3RGR;0.000223542
34;GTN3RGR;0.000223875
34;GTN3RGR;0.00022121
66;GTN3RGR;0.00127896
66;GTN3RGR;0.00128095
66;GTN3RGR;0.00128762
130;GTN3RGR;0.00875047
130;GTN3RGR;0.0087448
130;GTN3RGR;0.00877545
258;GTN3RGR;0.0539973
258;GTN3RGR;0.05385
258;GTN3RGR;0.0529652
514;GTN3RGR;0.441981
514;GTN3RGR;0.443329
514;GTN3RGR;0.439407
1026;GTN3RGR;5.06174
1026;GTN3RGR;5.04578
1026;GTN3RGR;5.03566
2050;GTN3RGR;39.1312
2050;GTN3RGR;39.4382
2050;GTN3RGR;39.2982
4098;GTN3RGR;345.121
4098;GTN3RGR;345.896
