256;BKLib;0.00474639
256;BKLib;0.00467843
256;BKLib;0.0046621
512;BKLib;0.0141386
512;BKLib;0.0142019
512;BKLib;0.0138864
1024;BKLib;0.0346246
1024;BKLib;0.0345557
1024;BKLib;0.0346689
2048;BKLib;0.0749058
2048;BKLib;0.0744747
2048;BKLib;0.0748232
4096;BKLib;0.712919
4096;BKLib;0.711491
4096;BKLib;0.711266
8192;BKLib;2.98319
8192;BKLib;2.98379
8192;BKLib;2.98418
16384;BKLib;9.46958
16384;BKLib;9.4715
16384;BKLib;9.46734
32768;BKLib;88.1704
32768;BKLib;88.2157
32768;BKLib;88.206
65536;BKLib;339.641
