256;GTLib;0.00737261
256;GTLib;0.00725501
256;GTLib;0.00724368
512;GTLib;0.0245948
512;GTLib;0.0245332
512;GTLib;0.0245941
1024;GTLib;0.0656442
1024;GTLib;0.0653414
1024;GTLib;0.0652608
2048;GTLib;0.149954
2048;GTLib;0.149998
2048;GTLib;0.150847
4096;GTLib;0.459019
4096;GTLib;0.459464
4096;GTLib;0.459055
8192;GTLib;1.34397
8192;GTLib;1.344
8192;GTLib;1.34249
16384;GTLib;3.42805
16384;GTLib;3.4264
16384;GTLib;3.42742
32768;GTLib;12.0785
32768;GTLib;12.0769
32768;GTLib;12.0851
65536;GTLib;46.7047
65536;GTLib;46.6902
65536;GTLib;46.705
131072;GTLib;182.851
131072;GTLib;182.87
131072;GTLib;182.98
