Size;Algorithm;Time
32;KR Mod;0.00124964
32;KR Mod;0.00107274
32;KR Mod;0.00104809
64;KR Mod;0.0129748
64;KR Mod;0.0123788
64;KR Mod;0.0124315
128;KR Mod;0.136279
128;KR Mod;0.130905
128;KR Mod;0.128679
256;KR Mod;1.70934
256;KR Mod;1.70108
256;KR Mod;1.7046
512;KR Mod;32.9368
512;KR Mod;32.8874
512;KR Mod;32.8989
1024;KR Mod;320.466
1024;KR Mod;321.444
