256;GTDRGR;0.000504388
256;GTDRGR;0.000425764
256;GTDRGR;0.000429762
512;GTDRGR;0.00189795
512;GTDRGR;0.00176003
512;GTDRGR;0.00176502
1024;GTDRGR;0.0051255
1024;GTDRGR;0.00484832
1024;GTDRGR;0.00495259
2048;GTDRGR;0.0172475
2048;GTDRGR;0.0165565
2048;GTDRGR;0.0163333
4096;GTDRGR;0.0376592
4096;GTDRGR;0.0364688
4096;GTDRGR;0.0363156
8192;GTDRGR;0.0932751
8192;GTDRGR;0.0906488
8192;GTDRGR;0.0908367
16384;GTDRGR;0.0851222
16384;GTDRGR;0.0813377
16384;GTDRGR;0.0818847
32768;GTDRGR;0.194723
32768;GTDRGR;0.18643
32768;GTDRGR;0.184685
65536;GTDRGR;3.27787
65536;GTDRGR;3.25149
65536;GTDRGR;3.26177
131072;GTDRGR;10.6764
131072;GTDRGR;10.6333
131072;GTDRGR;10.6728
262144;GTDRGR;35.561
262144;GTDRGR;35.3895
262144;GTDRGR;35.4046
524288;GTDRGR;138.711
524288;GTDRGR;137.877
524288;GTDRGR;138.242
