256;Dinic;0.000264853
256;Dinic;0.000255858
256;Dinic;0.000273848
512;Dinic;0.000960133
512;Dinic;0.000932148
512;Dinic;0.000932148
1024;Dinic;0.00218478
1024;Dinic;0.00215214
1024;Dinic;0.00216946
2048;Dinic;0.00424697
2048;Dinic;0.00420333
2048;Dinic;0.00423898
4096;Dinic;0.0300646
4096;Dinic;0.0329333
4096;Dinic;0.0297305
8192;Dinic;0.0777854
8192;Dinic;0.0769175
8192;Dinic;0.0773753
16384;Dinic;0.157476
16384;Dinic;0.155344
16384;Dinic;0.155395
32768;Dinic;0.720335
32768;Dinic;0.715664
32768;Dinic;0.710523
65536;Dinic;1.96748
65536;Dinic;1.95441
65536;Dinic;1.95798
131072;Dinic;6.2755
131072;Dinic;6.30915
131072;Dinic;6.28288
262144;Dinic;20.4674
262144;Dinic;20.5238
262144;Dinic;20.5162
524288;Dinic;56.2694
524288;Dinic;56.6219
524288;Dinic;56.5313
1048576;Dinic;143.939
1048576;Dinic;144.539
1048576;Dinic;144.698
