Size;Algorithm;Time
18;KR;0.000940813
18;KR;0.000866521
18;KR;0.000860191
34;KR;0.00299301
34;KR;0.00286175
34;KR;0.00286941
66;KR;0.0122119
66;KR;0.0119297
66;KR;0.0116875
130;KR;0.0521788
130;KR;0.0495003
130;KR;0.0490705
258;KR;0.194953
258;KR;0.195378
258;KR;0.195111
514;KR;0.776167
514;KR;0.778996
514;KR;0.778105
1026;KR;3.09785
1026;KR;3.11358
1026;KR;3.11175
2050;KR;12.4436
2050;KR;12.4934
2050;KR;12.5099
