256;GTN3GR;0.00130627
256;GTN3GR;0.00128728
256;GTN3GR;0.00126263
512;GTN3GR;0.00996479
512;GTN3GR;0.00851126
512;GTN3GR;0.00848661
1024;GTN3GR;0.0349865
1024;GTN3GR;0.0349915
1024;GTN3GR;0.0348989
2048;GTN3GR;0.13838
2048;GTN3GR;0.139585
2048;GTN3GR;0.138456
4096;GTN3GR;0.581063
4096;GTN3GR;0.578483
4096;GTN3GR;0.578596
8192;GTN3GR;2.20772
8192;GTN3GR;2.2062
8192;GTN3GR;2.20793
16384;GTN3GR;5.67096
16384;GTN3GR;5.72774
16384;GTN3GR;5.68184
32768;GTN3GR;35.078
32768;GTN3GR;35.1854
32768;GTN3GR;35.7882
65536;GTN3GR;167.725
65536;GTN3GR;167.63
65536;GTN3GR;167.573
