a;b;Algorithm;Time
3;3;KR;0.0022724
3;3;KR;0.00215747
3;3;KR;0.00205519
3;3;KR;0.00213048
3;3;KR;0.00196457
3;3;KR;0.00200688
4;4;KR;0.0145442
4;4;KR;0.0144516
4;4;KR;0.0144763
5;5;KR;0.0606083
5;5;KR;0.0653153
5;5;KR;0.0807461
6;6;KR;0.212704
6;6;KR;0.206854
6;6;KR;0.204139
8;8;KR;1.25153
8;8;KR;1.23293
8;8;KR;1.2332
10;10;KR;5.22462
10;10;KR;5.23488
10;10;KR;5.23062
13;13;KR;253.099
13;13;KR;274.195
13;13;KR;247.24
