Size;Algorithm;Time
32;GT Dyn;0
32;GT Dyn;0
32;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0
64;GT Dyn;0
128;GT Dyn;0.01
128;GT Dyn;0.01
128;GT Dyn;0.01
256;GT Dyn;0.03
256;GT Dyn;0.02
256;GT Dyn;0.03
512;GT Dyn;0.02
512;GT Dyn;0.02
512;GT Dyn;0.02
1024;GT Dyn;4.33
1024;GT Dyn;4.34
1024;GT Dyn;4.34
2048;GT Dyn;7.43
2048;GT Dyn;7.42
2048;GT Dyn;7.27
4096;GT Dyn;216.743
4096;GT Dyn;216.835
4096;GT Dyn;217.085
