Size;Algorithm;Time
32;GTLib;0.00198523
32;GTLib;0.00188729
32;GTLib;0.00188429
64;GTLib;0.00662966
64;GTLib;0.00656903
64;GTLib;0.00651506
128;GTLib;0.0251428
128;GTLib;0.0251064
128;GTLib;0.0247836
256;GTLib;0.10619
256;GTLib;0.106224
256;GTLib;0.106261
512;GTLib;0.440624
512;GTLib;0.440889
512;GTLib;0.440511
1024;GTLib;1.70988
1024;GTLib;1.71771
1024;GTLib;1.71682
2048;GTLib;7.18373
2048;GTLib;7.15738
2048;GTLib;7.17991
4096;GTLib;29.0126
4096;GTLib;28.8565
4096;GTLib;30.2711
