256;GTLib;0.00804022
256;GTLib;0.00797092
256;GTLib;0.00796593
512;GTLib;0.0231985
512;GTLib;0.0231092
512;GTLib;0.0231602
1024;GTLib;0.0606321
1024;GTLib;0.0602527
1024;GTLib;0.0603479
2048;GTLib;0.133993
2048;GTLib;0.133616
2048;GTLib;0.133708
4096;GTLib;0.458371
4096;GTLib;0.457501
4096;GTLib;0.457342
8192;GTLib;1.47662
8192;GTLib;1.47722
8192;GTLib;1.47543
16384;GTLib;4.83114
16384;GTLib;4.82879
16384;GTLib;4.82549
32768;GTLib;15.0404
32768;GTLib;15.0394
32768;GTLib;15.0394
65536;GTLib;54.9259
65536;GTLib;54.9217
65536;GTLib;54.9124
131072;GTLib;206.753
131072;GTLib;206.723
131072;GTLib;206.649
