Size;Algorithm;Time
32;GTLib;0.00112371
32;GTLib;0.00104076
32;GTLib;0.00103409
64;GTLib;0.00348407
64;GTLib;0.00350006
64;GTLib;0.00344709
128;GTLib;0.0129712
128;GTLib;0.0130241
128;GTLib;0.0130001
256;GTLib;0.057889
256;GTLib;0.0581515
256;GTLib;0.0580349
512;GTLib;0.231076
512;GTLib;0.230831
512;GTLib;0.231553
1024;GTLib;0.940897
1024;GTLib;0.940821
1024;GTLib;0.942876
2048;GTLib;3.81687
2048;GTLib;3.81516
2048;GTLib;3.8228
4096;GTLib;18.996
4096;GTLib;35.9495
4096;GTLib;15.446
