Size;Algorithm;Time
32;BKLib;0.00118634
32;BKLib;0.00108207
32;BKLib;0.00107074
64;BKLib;0.00575315
64;BKLib;0.00579879
64;BKLib;0.00571717
128;BKLib;0.0320809
128;BKLib;0.0322005
128;BKLib;0.0346305
256;BKLib;0.135736
256;BKLib;0.135435
256;BKLib;0.135912
512;BKLib;0.860758
512;BKLib;0.862736
512;BKLib;0.860014
1024;BKLib;8.67219
1024;BKLib;8.65356
1024;BKLib;8.72736
2048;BKLib;61.9695
2048;BKLib;61.9807
2048;BKLib;61.9096
4096;BKLib;212.499
4096;BKLib;219.461
