a;b;Algorithm;Time
3;1;KR1992;0
3;1;KR1992;0
3;1;KR1992;0.001
4;2;KR1992;0.004
4;2;KR1992;0.004
4;2;KR1992;0.005
5;2;KR1992;0.009
5;2;KR1992;0.01
5;2;KR1992;0.008
6;2;KR1992;0.021
6;2;KR1992;0.02
6;2;KR1992;0.021
9;3;KR1992;0.253
9;3;KR1992;0.256
9;3;KR1992;0.257
12;3;KR1992;0.978
12;3;KR1992;0.968
12;3;KR1992;0.97
16;4;KR1992;5.24
16;4;KR1992;5.234
16;4;KR1992;5.204
21;4;KR1992;35.798
21;4;KR1992;16.131
21;4;KR1992;16.039
