Size;Algorithm;Time
32;GR;0.003
32;GR;0.003
32;GR;0.002
64;GR;0.012
64;GR;0.012
64;GR;0.014
128;GR;0.049
128;GR;0.045
128;GR;0.048
256;GR;0.305
256;GR;0.298
256;GR;0.292
512;GR;2.256
512;GR;2.237
512;GR;2.303
1024;GR;10.072
1024;GR;9.965
1024;GR;10.067
2048;GR;100.344
2048;GR;100.821
2048;GR;104.021
4096;GR;610.638
4096;GR;611.154
