Size;Algorithm;Time
32;KR1992;0.021
32;KR1992;0.019
32;KR1992;0.017
64;KR1992;0.169
64;KR1992;0.157
64;KR1992;0.16
128;KR1992;1.465
128;KR1992;1.462
128;KR1992;1.478
256;KR1992;13.093
256;KR1992;12.946
256;KR1992;12.962
